2025-10-25 22:48:50.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME)
2025-10-25 22:48:50.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0010115s
2025-10-25 22:48:50.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ApplicationStatus (ProviderId)
2025-10-25 22:48:50.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ApplicationStatus_ProviderId" ON "ApplicationStatus" ("ProviderId" ASC)
2025-10-25 22:48:50.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005802s
2025-10-25 22:48:50.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (2, '2025-10-25T20:48:50', 'ApplicationStatus')
2025-10-25 22:48:50.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|2: ApplicationStatus migrated
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0927252s
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|3: IndexerProps migrating
2025-10-25 22:48:50.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-10-25 22:48:50.4|Info|IndexerProps|Starting migration of Main DB to 3
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|AlterTable Indexers
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|=> 1.5E-06s
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|CreateColumn Indexers Redirect Boolean
2025-10-25 22:48:50.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "Indexers" ADD COLUMN "Redirect" INTEGER NOT NULL DEFAULT 0
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000864s
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClients
2025-10-25 22:48:50.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClients" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL, "Priority" INTEGER NOT NULL DEFAULT 1)
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0010846s
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClientStatus
2025-10-25 22:48:50.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClientStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME)
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0009792s
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex DownloadClientStatus (ProviderId)
2025-10-25 22:48:50.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_DownloadClientStatus_ProviderId" ON "DownloadClientStatus" ("ProviderId" ASC)
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005611s
2025-10-25 22:48:50.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (3, '2025-10-25T20:48:50', 'IndexerProps')
2025-10-25 22:48:50.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|3: IndexerProps migrated
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0665928s
2025-10-25 22:48:50.4|Info|FluentMigrator.Runner.MigrationRunner|4: add_update_history migrating
2025-10-25 22:48:50.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-10-25 22:48:50.5|Info|add_update_history|Starting migration of Main DB to 4
2025-10-25 22:48:50.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (4, '2025-10-25T20:48:50', 'add_update_history')
2025-10-25 22:48:50.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-10-25 22:48:50.5|Info|FluentMigrator.Runner.MigrationRunner|4: add_update_history migrated
2025-10-25 22:48:50.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0657692s
2025-10-25 22:48:50.5|Info|FluentMigrator.Runner.MigrationRunner|5: update_notifiarr migrating
2025-10-25 22:48:50.5|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-10-25 22:48:50.5|Info|update_notifiarr|Starting migration of Main DB to 5
